SA,Naive FC-2,Naive HC-1,Iter,Naive HC-2
10.676186188995043,,,261,
10.647384014470752,,,262,
11.349026393332599,,,263,
11.30145611562566,,,264,
9.078072492504646,,,265,
9.064434164424574,,,266,
8.356674038701236,,,267,
7.679862165010652,,,268,
6.96425678629402,,,269,
6.857156305157284,,,270,
6.902369376493782,,,271,
7.592402044740996,,,272,
7.853331780642192,,,273,
7.830067428244557,,,274,
7.780187148201819,,,275,
7.099486228968402,,,276,
7.099486228968402,,,277,
6.4396192664049625,,,278,
6.473564258698625,,,279,
7.272728153039048,,,280,
8.633173749335784,,,281,
6.466262341392062,,,282,
6.425029850838376,,,283,
7.147513748551026,,,284,
7.100803528750172,,,285,
7.1520126104613,,,286,
7.83972650913602,,,287,
7.1520126104613,,,288,
5.794123841835564,,,289,
4.310834210998646,,,290,
5.020815141044655,,,291,
5.020815141044655,,,292,
5.0749619178683085,,,293,
3.662161109687662,,,294,
2.803061367043446,,,295,
2.9087392504616565,,,296,
3.524980043743535,,,297,
3.524980043743535,,,298,
4.217530320838799,,,299,
5.196423905299634,,,300,
5.809941171670672,,,301,
5.563465107421591,,,302,
5.493921533859017,,,303,
5.730693985282079,,,304,
5.667399968103172,,,305,
5.656495384188455,,,306,
6.317199264284218,,,307,
6.120710356776698,,,308,
6.187510254022619,,,309,
7.578447718416889,,,310,
6.917004380274034,,,311,
6.961585735393256,,,312,
6.262934758636356,,,313,
6.950996843163362,,,314,
6.950996843163362,,,315,
6.711542639554843,,,316,
5.9803564076080775,,,317,
5.929047628444114,,,318,
5.949642117589405,,,319,
5.955208432112023,,,320,
5.859596987298519,,,321,
5.859596987298519,,,322,
6.5962487994247985,,,323,
8.008138883336176,,,324,
8.060408674889409,,,325,
7.318934276940442,,,326,
7.921500757614307,,,327,
8.532763129467437,,,328,
10.005885136374395,,,329,
9.337630216479457,,,330,
8.745745607144354,,,331,
8.798840968988012,,,332,
8.794899718169283,,,333,
8.05011839469304,,,334,
8.05011839469304,,,335,
8.05011839469304,,,336,
8.046697606257162,,,337,
8.049103947730051,,,338,
7.332393870196604,,,339,
7.31156026114183,,,340,
7.332393870196604,,,341,
6.661547416021949,,,342,
6.666457757295401,,,343,
7.3761549996476665,,,344,
7.3761549996476665,,,345,
7.714677028080608,,,346,
8.32636555861153,,,347,
9.012589518908857,,,348,
7.6447902420543565,,,349,
7.610021482170975,,,350,
7.603737280578793,,,351,
8.315069778711104,,,352,
8.253251213566932,,,353,
8.223637083821412,,,354,
8.22771310485737,,,355,
8.300102452763259,,,356,
7.818558227315922,,,357,
7.054981384866976,,,358,
7.795478757252859,,,359,
7.8375257077781635,,,360,
7.141588066975086,,,361,
7.220572202981307,,,362,
6.588192224733625,,,363,
6.020936648059265,,,364,
6.105287037754261,,,365,
6.324812985025399,,,366,
6.324812985025399,,,367,
6.554351880182203,,,368,
7.744015781691147,,,369,
7.037707923260558,,,370,
8.529711376061979,,,371,
7.222245437262724,,,372,
8.674806858267159,,,373,
8.45291114724902,,,374,
9.125815131846943,,,375,
8.1719906697104,,,376,
8.352314666395063,,,377,
7.135170727397343,,,378,
6.596180887991046,,,379,
6.474038685064474,,,380,
7.002619370005292,,,381,
6.1874862775457204,,,382,
6.838473008512317,,,383,
6.71487502637897,,,384,
6.868086901148253,,,385,
6.71487502637897,,,386,
6.859107456549831,,,387,
7.016677520535223,,,388,
6.944679689878829,,,389,
3.9985184913492153,,,390,
3.884600025408594,,,391,
3.8045612224147964,,,392,
3.7480447576126465,,,393,
3.649292044159417,,,394,
2.3074339386175047,,,395,
1.6742777070437564,,,396,
1.0803976431192335,,,397,
